Order_ID,Order_Date,Ship_Date,Year,Month,Quarter,Customer_ID,Customer_Name,Segment,Country,State,City,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Delivery_Days,Profit_Margin,Payment_Mode,Ship_Mode
ORD00547,2023-12-09,2023-12-14,2023,December,Q4,CUST8425,Amit,Consumer,India,Delhi,New Delhi,North,Technology,Printer,Printer,6155.82,7,10,796.82,5,12.94,Cash,Second Class
ORD00548,2024-03-31,2024-04-05,2024,March,Q1,CUST6341,Ritika,Consumer,India,Maharashtra,Mumbai,West,Technology,Laptop,Laptop,2460.56,2,5,29.0,5,1.18,Credit Card,Second Class
ORD00549,2023-07-24,2023-07-28,2023,July,Q3,CUST4616,Neha,Corporate,India,Delhi,New Delhi,North,Furniture,Chair,Chair,2360.76,4,15,36.01,4,1.53,Net Banking,Same Day
ORD00550,2023-07-02,2023-07-06,2023,July,Q3,CUST7120,Ankit,Corporate,India,Delhi,New Delhi,North,Furniture,Table,Table,7839.93,10,15,568.74,4,7.25,UPI,First Class
ORD00551,2023-03-03,2023-03-06,2023,March,Q1,CUST3237,Priya,Corporate,India,Karnataka,Bengaluru,South,Technology,Printer,Printer,766.86,1,20,221.77,3,28.92,Debit Card,Same Day
ORD00552,2024-10-15,2024-10-20,2024,October,Q4,CUST3785,Akash,Home Office,India,Maharashtra,Pune,West,Furniture,Sofa,Sofa,8861.1,10,5,2434.26,5,27.47,UPI,Standard Class
ORD00553,2023-01-15,2023-01-21,2023,January,Q1,CUST8015,Pooja,Consumer,India,Bihar,Darbhanga,East,Furniture,Bookcase,Bookcase,9950.1,8,10,108.09,6,1.09,Credit Card,Same Day
ORD00554,2024-03-03,2024-03-04,2024,March,Q1,CUST1657,Riya,Home Office,India,Gujarat,Ahmedabad,West,Office Supplies,Pen,Pen,4083.17,10,0,879.45,1,21.54,Net Banking,Standard Class
ORD00555,2023-09-04,2023-09-05,2023,September,Q3,CUST1204,Ritika,Consumer,India,Bihar,Darbhanga,East,Technology,Laptop,Laptop,7021.0,8,15,27.13,1,0.39,UPI,First Class
ORD00556,2024-11-16,2024-11-19,2024,November,Q4,CUST3651,Arjun,Home Office,India,Karnataka,Bengaluru,South,Office Supplies,Notebook,Notebook,8195.16,1,15,234.01,3,2.86,Net Banking,Standard Class
ORD00557,2024-10-03,2024-10-07,2024,October,Q4,CUST1023,Neha,Corporate,India,Bihar,Darbhanga,East,Furniture,Bookcase,Bookcase,2393.41,3,10,330.15,4,13.79,Credit Card,Standard Class
ORD00558,2023-12-10,2023-12-16,2023,December,Q4,CUST1899,Deepak,Home Office,India,Karnataka,Mysuru,South,Technology,Printer,Printer,6010.81,2,20,919.84,6,15.3,Credit Card,Standard Class
ORD00559,2024-01-10,2024-01-13,2024,January,Q1,CUST3872,Shweta,Home Office,India,Delhi,New Delhi,North,Technology,Mouse,Mouse,1096.57,10,0,281.94,3,25.71,Cash,Second Class
ORD00560,2024-12-20,2024-12-22,2024,December,Q4,CUST4694,Vikas,Corporate,India,Maharashtra,Pune,West,Furniture,Chair,Chair,2802.88,8,20,-13.09,2,-0.47,Credit Card,Same Day
ORD00561,2024-05-12,2024-05-17,2024,May,Q2,CUST9630,Priya,Corporate,India,Karnataka,Bengaluru,South,Furniture,Sofa,Sofa,8909.73,6,15,2534.62,5,28.45,Net Banking,First Class
ORD00562,2023-03-31,2023-04-01,2023,March,Q1,CUST7401,Rohan,Corporate,India,Bihar,Darbhanga,East,Office Supplies,Notebook,Notebook,8648.85,4,15,2018.04,1,23.33,Cash,Standard Class
ORD00563,2023-07-29,2023-08-03,2023,July,Q3,CUST1372,Anjali,Corporate,India,Maharashtra,Pune,West,Furniture,Table,Table,6621.37,8,5,945.53,5,14.28,Net Banking,Second Class
ORD00564,2023-07-13,2023-07-14,2023,July,Q3,CUST1362,Pooja,Home Office,India,Bihar,Darbhanga,East,Technology,Mouse,Mouse,1052.47,1,10,97.84,1,9.3,Credit Card,Same Day
ORD00565,2024-11-12,2024-11-18,2024,November,Q4,CUST9687,Shweta,Corporate,India,Gujarat,Surat,West,Office Supplies,Paper,Paper,3852.35,8,20,157.61,6,4.09,Debit Card,First Class
ORD00566,2024-05-10,2024-05-13,2024,May,Q2,CUST5721,Amit,Consumer,India,Gujarat,Ahmedabad,West,Technology,Printer,Printer,7289.52,5,5,900.67,3,12.36,Credit Card,First Class
ORD00567,2023-07-06,2023-07-08,2023,July,Q3,CUST3515,Rohan,Consumer,India,Bihar,Patna,East,Office Supplies,Pen,Pen,994.25,9,10,26.91,2,2.71,Cash,Standard Class
ORD00568,2023-07-30,2023-08-04,2023,July,Q3,CUST1569,Vikas,Corporate,India,Karnataka,Bengaluru,South,Technology,Keyboard,Keyboard,6895.94,6,5,-161.05,5,-2.34,UPI,First Class
ORD00569,2024-02-19,2024-02-23,2024,February,Q1,CUST3382,Arjun,Corporate,India,Bihar,Patna,East,Office Supplies,Paper,Paper,8541.83,2,0,1053.22,4,12.33,UPI,Standard Class
ORD00570,2024-08-10,2024-08-16,2024,August,Q3,CUST3410,Akash,Home Office,India,Madhya Pradesh,Bhopal,Central,Office Supplies,Paper,Paper,4909.75,8,10,772.51,6,15.73,Debit Card,First Class
ORD00571,2024-11-25,2024-11-30,2024,November,Q4,CUST2915,Anjali,Consumer,India,Madhya Pradesh,Indore,Central,Office Supplies,Marker,Marker,8281.87,1,5,594.09,5,7.17,Debit Card,Second Class
ORD00572,2024-10-18,2024-10-20,2024,October,Q4,CUST9626,Pooja,Corporate,India,Bihar,Darbhanga,East,Furniture,Sofa,Sofa,6844.56,1,20,1013.04,2,14.8,UPI,Standard Class
ORD00573,2023-07-19,2023-07-23,2023,July,Q3,CUST6207,Simran,Home Office,India,Delhi,New Delhi,North,Office Supplies,Notebook,Notebook,2816.88,9,15,725.4,4,25.75,Net Banking,Standard Class
ORD00574,2024-01-31,2024-02-03,2024,January,Q1,CUST1200,Anjali,Corporate,India,Madhya Pradesh,Bhopal,Central,Technology,Printer,Printer,8014.78,7,10,1446.33,3,18.05,Credit Card,First Class
ORD00575,2023-10-23,2023-10-25,2023,October,Q4,CUST7945,Ritika,Consumer,India,Bihar,Patna,East,Furniture,Bookcase,Bookcase,8535.7,7,15,2164.25,2,25.36,Net Banking,Standard Class
ORD00576,2023-03-09,2023-03-14,2023,March,Q1,CUST7157,Neha,Consumer,India,Maharashtra,Mumbai,West,Technology,Mouse,Mouse,7141.96,9,10,1735.17,5,24.3,Debit Card,First Class
ORD00577,2023-07-24,2023-07-26,2023,July,Q3,CUST7255,Anjali,Home Office,India,Bihar,Patna,East,Office Supplies,Marker,Marker,7035.22,10,5,1322.97,2,18.8,Debit Card,Standard Class
ORD00578,2023-01-03,2023-01-05,2023,January,Q1,CUST5304,Anjali,Home Office,India,Karnataka,Mysuru,South,Technology,Mouse,Mouse,6262.39,4,0,1336.71,2,21.35,Debit Card,Standard Class
ORD00579,2023-01-30,2023-01-31,2023,January,Q1,CUST5542,Riya,Consumer,India,Madhya Pradesh,Bhopal,Central,Technology,Printer,Printer,1754.33,8,5,453.15,1,25.83,Net Banking,First Class
ORD00580,2024-12-11,2024-12-18,2024,December,Q4,CUST2960,Nisha,Home Office,India,Gujarat,Surat,West,Office Supplies,Marker,Marker,8744.07,5,15,-347.69,7,-3.98,Net Banking,Standard Class
ORD00581,2024-04-17,2024-04-23,2024,April,Q2,CUST3220,Nisha,Consumer,India,Karnataka,Bengaluru,South,Office Supplies,Notebook,Notebook,8293.0,3,10,-40.6,6,-0.49,Cash,First Class
ORD00582,2023-10-26,2023-10-31,2023,October,Q4,CUST2259,Deepak,Consumer,India,Karnataka,Mysuru,South,Office Supplies,Paper,Paper,3484.16,1,10,732.47,5,21.02,UPI,Standard Class
ORD00583,2023-10-05,2023-10-11,2023,October,Q4,CUST6940,Priya,Home Office,India,Gujarat,Ahmedabad,West,Office Supplies,Paper,Paper,1775.45,6,10,419.52,6,23.63,Net Banking,First Class
ORD00584,2024-02-26,2024-02-29,2024,February,Q1,CUST3672,Priya,Consumer,India,Maharashtra,Mumbai,West,Furniture,Sofa,Sofa,8354.91,6,15,1066.2,3,12.76,UPI,Second Class
ORD00585,2023-03-20,2023-03-21,2023,March,Q1,CUST3151,Rahul,Corporate,India,Maharashtra,Nagpur,West,Office Supplies,Notebook,Notebook,262.58,7,15,13.25,1,5.05,Credit Card,First Class
ORD00586,2023-12-17,2023-12-19,2023,December,Q4,CUST5992,Rahul,Home Office,India,Madhya Pradesh,Bhopal,Central,Furniture,Bookcase,Bookcase,6245.88,10,20,1832.64,2,29.34,Cash,Second Class
ORD00587,2023-08-03,2023-08-05,2023,August,Q3,CUST2288,Ritika,Home Office,India,Maharashtra,Nagpur,West,Furniture,Table,Table,6391.77,5,5,261.62,2,4.09,Cash,Standard Class
ORD00588,2023-02-03,2023-02-10,2023,February,Q1,CUST9413,Akash,Consumer,India,Delhi,New Delhi,North,Technology,Laptop,Laptop,6413.26,4,0,891.41,7,13.9,Debit Card,Standard Class
ORD00589,2023-05-07,2023-05-12,2023,May,Q2,CUST4366,Akash,Consumer,India,Karnataka,Bengaluru,South,Furniture,Sofa,Sofa,7842.48,1,0,-98.48,5,-1.26,UPI,First Class
ORD00590,2023-12-27,2023-12-29,2023,December,Q4,CUST9203,Simran,Consumer,India,Delhi,New Delhi,North,Furniture,Sofa,Sofa,7658.07,10,10,1067.87,2,13.94,Net Banking,Standard Class
ORD00591,2023-06-25,2023-07-02,2023,June,Q2,CUST9801,Rahul,Home Office,India,Delhi,New Delhi,North,Office Supplies,Pen,Pen,9637.32,4,10,671.29,7,6.97,Cash,Second Class
ORD00592,2023-07-05,2023-07-12,2023,July,Q3,CUST6814,Saurabh,Corporate,India,Gujarat,Surat,West,Technology,Printer,Printer,6399.69,8,0,1767.66,7,27.62,UPI,Second Class
ORD00593,2024-06-16,2024-06-18,2024,June,Q2,CUST9124,Nisha,Home Office,India,Bihar,Patna,East,Technology,Laptop,Laptop,1204.6,8,0,334.91,2,27.8,Credit Card,Standard Class
ORD00594,2024-04-12,2024-04-17,2024,April,Q2,CUST6112,Arjun,Consumer,India,Delhi,New Delhi,North,Technology,Laptop,Laptop,6941.28,7,10,-182.26,5,-2.63,Net Banking,Same Day
ORD00595,2023-07-03,2023-07-04,2023,July,Q3,CUST9056,Priya,Corporate,India,Karnataka,Mysuru,South,Furniture,Chair,Chair,3149.44,8,10,623.15,1,19.79,Debit Card,Standard Class
ORD00596,2023-06-22,2023-06-23,2023,June,Q2,CUST6960,Sneha,Corporate,India,Delhi,New Delhi,North,Technology,Mouse,Mouse,860.04,10,0,132.24,1,15.38,UPI,Same Day
ORD00597,2024-08-30,2024-09-02,2024,August,Q3,CUST7558,Nisha,Corporate,India,Delhi,New Delhi,North,Technology,Mouse,Mouse,3589.65,5,20,600.62,3,16.73,Net Banking,Same Day
ORD00598,2023-09-14,2023-09-18,2023,September,Q3,CUST9148,Pooja,Home Office,India,Bihar,Darbhanga,East,Furniture,Bookcase,Bookcase,648.27,2,0,165.33,4,25.5,UPI,Standard Class
ORD00599,2024-01-27,2024-02-01,2024,January,Q1,CUST6357,Ankit,Corporate,India,Delhi,New Delhi,North,Furniture,Bookcase,Bookcase,9740.19,1,5,2815.96,5,28.91,Net Banking,Standard Class
ORD00600,2024-05-17,2024-05-22,2024,May,Q2,CUST5288,Shweta,Corporate,India,Delhi,New Delhi,North,Technology,Printer,Printer,7546.59,5,15,-33.73,5,-0.45,Net Banking,Standard Class
ORD00601,2024-01-21,2024-01-25,2024,January,Q1,CUST8532,Amit,Consumer,India,Delhi,New Delhi,North,Furniture,Bookcase,Bookcase,7630.98,8,10,-315.88,4,-4.14,UPI,First Class
ORD00602,2024-02-03,2024-02-07,2024,February,Q1,CUST2793,Akash,Home Office,India,Madhya Pradesh,Indore,Central,Technology,Mouse,Mouse,416.81,3,10,26.37,4,6.33,Debit Card,Same Day
ORD00603,2024-05-21,2024-05-26,2024,May,Q2,CUST7190,Simran,Home Office,India,Bihar,Patna,East,Office Supplies,Notebook,Notebook,4988.7,7,10,1095.73,5,21.96,Credit Card,First Class
ORD00604,2023-12-24,2023-12-31,2023,December,Q4,CUST1441,Vikas,Corporate,India,Karnataka,Bengaluru,South,Furniture,Chair,Chair,6896.29,3,10,731.46,7,10.61,Cash,Same Day
ORD00605,2023-09-11,2023-09-13,2023,September,Q3,CUST6114,Akash,Consumer,India,Karnataka,Mysuru,South,Technology,Keyboard,Keyboard,2881.54,1,5,861.56,2,29.9,Cash,First Class
ORD00606,2023-02-08,2023-02-12,2023,February,Q1,CUST7922,Akash,Home Office,India,Delhi,New Delhi,North,Furniture,Chair,Chair,4376.58,9,10,472.61,4,10.8,Debit Card,First Class
ORD00607,2024-08-07,2024-08-11,2024,August,Q3,CUST6283,Akash,Consumer,India,Delhi,New Delhi,North,Office Supplies,Notebook,Notebook,1803.51,6,15,411.53,4,22.82,Debit Card,Standard Class
ORD00608,2023-06-20,2023-06-25,2023,June,Q2,CUST5908,Nisha,Corporate,India,Madhya Pradesh,Indore,Central,Technology,Mouse,Mouse,6998.09,9,10,190.83,5,2.73,UPI,Same Day
ORD00609,2023-02-18,2023-02-21,2023,February,Q1,CUST7587,Pooja,Home Office,India,Madhya Pradesh,Indore,Central,Office Supplies,Pen,Pen,1007.33,5,10,189.55,3,18.82,Cash,Standard Class
ORD00610,2024-05-01,2024-05-05,2024,May,Q2,CUST4437,Nisha,Consumer,India,Gujarat,Surat,West,Technology,Laptop,Laptop,6614.21,10,20,301.88,4,4.56,Credit Card,First Class
ORD00611,2024-10-01,2024-10-06,2024,October,Q4,CUST8426,Shweta,Consumer,India,Bihar,Darbhanga,East,Furniture,Bookcase,Bookcase,9518.46,7,10,27.32,5,0.29,Cash,Second Class
ORD00612,2024-09-21,2024-09-28,2024,September,Q3,CUST8107,Akash,Home Office,India,Gujarat,Surat,West,Furniture,Bookcase,Bookcase,4436.88,5,20,1243.5,7,28.03,Cash,Second Class
ORD00613,2024-03-21,2024-03-25,2024,March,Q1,CUST6221,Neha,Home Office,India,Karnataka,Mysuru,South,Furniture,Table,Table,4313.33,3,10,748.29,4,17.35,UPI,Same Day
ORD00614,2023-08-30,2023-09-03,2023,August,Q3,CUST4908,Priya,Consumer,India,Karnataka,Mysuru,South,Office Supplies,Pen,Pen,4096.43,5,20,188.33,4,4.6,UPI,Standard Class
ORD00615,2024-03-08,2024-03-14,2024,March,Q1,CUST1607,Sneha,Consumer,India,Maharashtra,Pune,West,Technology,Mouse,Mouse,9842.98,9,15,918.02,6,9.33,Credit Card,Second Class
ORD00616,2023-01-21,2023-01-22,2023,January,Q1,CUST2376,Vikas,Home Office,India,Delhi,New Delhi,North,Technology,Printer,Printer,8962.17,1,15,273.2,1,3.05,Credit Card,Standard Class
ORD00617,2023-08-30,2023-08-31,2023,August,Q3,CUST9197,Priya,Home Office,India,Bihar,Darbhanga,East,Office Supplies,Notebook,Notebook,2288.43,7,5,-89.48,1,-3.91,Net Banking,First Class
ORD00618,2024-08-21,2024-08-27,2024,August,Q3,CUST7389,Pooja,Corporate,India,Bihar,Patna,East,Furniture,Chair,Chair,6586.33,6,10,520.22,6,7.9,UPI,Second Class
ORD00619,2023-09-18,2023-09-25,2023,September,Q3,CUST1917,Riya,Home Office,India,Delhi,New Delhi,North,Furniture,Sofa,Sofa,8670.71,8,15,1002.54,7,11.56,Credit Card,Standard Class
ORD00620,2024-01-07,2024-01-11,2024,January,Q1,CUST7026,Anjali,Consumer,India,Karnataka,Mysuru,South,Technology,Printer,Printer,9688.3,5,5,144.68,4,1.49,Net Banking,Standard Class
ORD00621,2024-01-29,2024-02-01,2024,January,Q1,CUST6946,Priya,Home Office,India,Madhya Pradesh,Indore,Central,Office Supplies,Pen,Pen,8712.51,5,20,1932.51,3,22.18,UPI,Same Day
ORD00622,2023-08-30,2023-09-02,2023,August,Q3,CUST4447,Rohan,Corporate,India,Bihar,Patna,East,Technology,Keyboard,Keyboard,7755.03,5,0,1905.21,3,24.57,Credit Card,Same Day
ORD00623,2023-12-07,2023-12-13,2023,December,Q4,CUST7921,Priya,Consumer,India,Delhi,New Delhi,North,Furniture,Bookcase,Bookcase,7658.04,8,15,1295.57,6,16.92,Credit Card,Standard Class
ORD00624,2023-02-23,2023-03-01,2023,February,Q1,CUST4011,Arjun,Home Office,India,Karnataka,Mysuru,South,Office Supplies,Paper,Paper,1486.2,8,0,-57.39,6,-3.86,UPI,Standard Class
ORD00625,2023-03-26,2023-03-27,2023,March,Q1,CUST3586,Pooja,Home Office,India,Bihar,Patna,East,Office Supplies,Paper,Paper,9224.31,6,20,1529.65,1,16.58,UPI,Same Day
ORD00626,2024-12-04,2024-12-09,2024,December,Q4,CUST6368,Anjali,Consumer,India,Karnataka,Mysuru,South,Technology,Printer,Printer,8006.07,5,5,948.98,5,11.85,Cash,Same Day
ORD00627,2023-01-22,2023-01-23,2023,January,Q1,CUST4748,Neha,Corporate,India,Karnataka,Bengaluru,South,Technology,Mouse,Mouse,1349.62,10,5,-8.35,1,-0.62,UPI,First Class
ORD00628,2024-09-06,2024-09-09,2024,September,Q3,CUST3446,Neha,Corporate,India,Madhya Pradesh,Indore,Central,Furniture,Bookcase,Bookcase,6918.54,10,15,696.05,3,10.06,UPI,Standard Class
ORD00629,2024-12-31,2025-01-02,2024,December,Q4,CUST4122,Karan,Corporate,India,Delhi,New Delhi,North,Technology,Mouse,Mouse,2165.14,2,5,264.27,2,12.21,Debit Card,Same Day
ORD00630,2024-03-04,2024-03-06,2024,March,Q1,CUST7694,Ankit,Consumer,India,Maharashtra,Pune,West,Furniture,Table,Table,829.25,5,5,127.45,2,15.37,Credit Card,First Class
ORD00631,2024-12-01,2024-12-07,2024,December,Q4,CUST8507,Neha,Consumer,India,Maharashtra,Nagpur,West,Technology,Printer,Printer,2836.14,6,20,649.89,6,22.91,Debit Card,Second Class
ORD00632,2024-09-03,2024-09-06,2024,September,Q3,CUST2197,Priya,Home Office,India,Karnataka,Mysuru,South,Office Supplies,Pen,Pen,3241.55,7,15,354.39,3,10.93,Cash,Standard Class
ORD00633,2024-12-27,2025-01-02,2024,December,Q4,CUST1746,Rahul,Corporate,India,Karnataka,Bengaluru,South,Technology,Keyboard,Keyboard,313.88,10,20,-7.74,6,-2.47,Net Banking,Same Day
ORD00634,2023-02-12,2023-02-17,2023,February,Q1,CUST3939,Karan,Consumer,India,Karnataka,Mysuru,South,Office Supplies,Paper,Paper,4046.44,3,20,477.39,5,11.8,Net Banking,Same Day
ORD00635,2024-03-19,2024-03-21,2024,March,Q1,CUST5267,Priya,Corporate,India,Karnataka,Mysuru,South,Furniture,Chair,Chair,6080.2,6,20,316.67,2,5.21,Cash,Second Class
ORD00636,2023-09-27,2023-10-02,2023,September,Q3,CUST5322,Deepak,Corporate,India,Bihar,Darbhanga,East,Office Supplies,Paper,Paper,7010.82,7,10,1760.02,5,25.1,Debit Card,Second Class
ORD00637,2023-06-02,2023-06-03,2023,June,Q2,CUST4767,Rohan,Consumer,India,Karnataka,Mysuru,South,Furniture,Bookcase,Bookcase,7842.54,1,5,-283.38,1,-3.61,Debit Card,First Class
ORD00638,2023-02-11,2023-02-15,2023,February,Q1,CUST6842,Shweta,Corporate,India,Maharashtra,Nagpur,West,Technology,Mouse,Mouse,4908.97,2,15,-65.16,4,-1.33,Debit Card,Same Day
ORD00639,2023-10-18,2023-10-20,2023,October,Q4,CUST3758,Deepak,Corporate,India,Delhi,New Delhi,North,Furniture,Sofa,Sofa,2572.04,2,5,759.61,2,29.53,Net Banking,Second Class
ORD00640,2023-09-10,2023-09-17,2023,September,Q3,CUST9162,Priya,Corporate,India,Gujarat,Ahmedabad,West,Office Supplies,Pen,Pen,1596.46,7,0,198.94,7,12.46,Cash,First Class
ORD00641,2023-11-28,2023-11-30,2023,November,Q4,CUST1474,Neha,Corporate,India,Madhya Pradesh,Indore,Central,Technology,Keyboard,Keyboard,6257.93,10,0,1225.7,2,19.59,Debit Card,Same Day
ORD00642,2024-11-02,2024-11-07,2024,November,Q4,CUST8424,Vikas,Home Office,India,Madhya Pradesh,Bhopal,Central,Office Supplies,Notebook,Notebook,5684.56,6,0,-264.79,5,-4.66,Net Banking,Second Class
ORD00643,2023-03-14,2023-03-19,2023,March,Q1,CUST7249,Neha,Corporate,India,Maharashtra,Mumbai,West,Office Supplies,Paper,Paper,3399.32,6,0,445.99,5,13.12,Credit Card,Second Class
ORD00644,2024-02-02,2024-02-09,2024,February,Q1,CUST7593,Anjali,Home Office,India,Maharashtra,Pune,West,Furniture,Chair,Chair,1061.09,4,5,77.16,7,7.27,UPI,Standard Class
ORD00645,2024-01-03,2024-01-09,2024,January,Q1,CUST2575,Nisha,Home Office,India,Karnataka,Mysuru,South,Technology,Keyboard,Keyboard,525.39,10,5,-11.82,6,-2.25,UPI,Same Day
ORD00646,2024-03-09,2024-03-10,2024,March,Q1,CUST7923,Nisha,Home Office,India,Bihar,Darbhanga,East,Technology,Keyboard,Keyboard,4089.85,10,20,-14.52,1,-0.36,UPI,Same Day
ORD00647,2024-04-19,2024-04-25,2024,April,Q2,CUST4674,Ankit,Corporate,India,Madhya Pradesh,Bhopal,Central,Furniture,Chair,Chair,5761.9,9,10,1102.32,6,19.13,Net Banking,Standard Class
ORD00648,2023-06-02,2023-06-04,2023,June,Q2,CUST5922,Pooja,Home Office,India,Karnataka,Mysuru,South,Technology,Laptop,Laptop,8045.75,8,10,161.34,2,2.01,Debit Card,First Class
ORD00649,2023-04-21,2023-04-26,2023,April,Q2,CUST7962,Ritika,Consumer,India,Gujarat,Ahmedabad,West,Office Supplies,Notebook,Notebook,1841.33,1,20,-24.68,5,-1.34,Debit Card,First Class
ORD00650,2023-04-27,2023-05-03,2023,April,Q2,CUST8584,Rohan,Consumer,India,Karnataka,Mysuru,South,Office Supplies,Notebook,Notebook,6437.02,9,0,1269.81,6,19.73,Debit Card,Standard Class
ORD00651,2024-04-10,2024-04-17,2024,April,Q2,CUST8372,Simran,Corporate,India,Delhi,New Delhi,North,Office Supplies,Paper,Paper,509.54,6,20,141.49,7,27.77,Credit Card,Second Class
ORD00652,2024-07-01,2024-07-02,2024,July,Q3,CUST1096,Saurabh,Consumer,India,Maharashtra,Mumbai,West,Furniture,Sofa,Sofa,709.32,2,15,98.92,1,13.95,Cash,Second Class
ORD00653,2023-11-07,2023-11-12,2023,November,Q4,CUST6911,Saurabh,Corporate,India,Madhya Pradesh,Bhopal,Central,Technology,Mouse,Mouse,7148.79,10,15,1821.79,5,25.48,Cash,Second Class
ORD00654,2023-01-28,2023-01-30,2023,January,Q1,CUST8883,Ankit,Home Office,India,Maharashtra,Mumbai,West,Furniture,Chair,Chair,7198.05,1,5,1659.91,2,23.06,UPI,Same Day
ORD00655,2024-04-30,2024-05-04,2024,April,Q2,CUST1358,Priya,Consumer,India,Madhya Pradesh,Indore,Central,Furniture,Sofa,Sofa,3526.61,8,5,829.42,4,23.52,UPI,Same Day
ORD00656,2023-07-26,2023-07-29,2023,July,Q3,CUST7419,Amit,Corporate,India,Bihar,Darbhanga,East,Furniture,Bookcase,Bookcase,985.13,10,5,259.27,3,26.32,Cash,Standard Class
ORD00657,2024-07-21,2024-07-24,2024,July,Q3,CUST1607,Riya,Corporate,India,Madhya Pradesh,Bhopal,Central,Technology,Mouse,Mouse,5566.41,10,20,1313.97,3,23.61,Debit Card,Same Day
ORD00658,2023-11-20,2023-11-25,2023,November,Q4,CUST2041,Karan,Home Office,India,Maharashtra,Nagpur,West,Furniture,Chair,Chair,4632.72,7,20,811.89,5,17.53,Debit Card,Same Day
ORD00659,2023-01-22,2023-01-24,2023,January,Q1,CUST5719,Sneha,Corporate,India,Delhi,New Delhi,North,Office Supplies,Paper,Paper,5358.75,8,15,1104.2,2,20.61,Credit Card,Same Day
ORD00660,2023-05-15,2023-05-18,2023,May,Q2,CUST7396,Ritika,Home Office,India,Maharashtra,Nagpur,West,Furniture,Sofa,Sofa,999.97,10,15,-28.88,3,-2.89,Credit Card,Same Day
ORD00661,2023-05-13,2023-05-15,2023,May,Q2,CUST4269,Rohan,Home Office,India,Maharashtra,Nagpur,West,Furniture,Sofa,Sofa,2621.61,2,15,15.31,2,0.58,Debit Card,Standard Class
ORD00662,2023-02-18,2023-02-19,2023,February,Q1,CUST6879,Karan,Corporate,India,Bihar,Darbhanga,East,Technology,Printer,Printer,8743.48,4,20,233.67,1,2.67,UPI,Second Class
ORD00663,2024-09-24,2024-09-26,2024,September,Q3,CUST2978,Shweta,Consumer,India,Gujarat,Ahmedabad,West,Furniture,Sofa,Sofa,9763.48,7,0,663.07,2,6.79,Debit Card,First Class
ORD00664,2024-09-10,2024-09-16,2024,September,Q3,CUST2707,Amit,Corporate,India,Karnataka,Mysuru,South,Furniture,Sofa,Sofa,1984.76,3,20,449.34,6,22.64,Debit Card,Standard Class
ORD00665,2023-06-21,2023-06-27,2023,June,Q2,CUST2935,Sneha,Corporate,India,Delhi,New Delhi,North,Office Supplies,Notebook,Notebook,6655.34,9,0,827.71,6,12.44,UPI,First Class
ORD00666,2024-10-24,2024-10-27,2024,October,Q4,CUST6483,Ankit,Consumer,India,Madhya Pradesh,Bhopal,Central,Office Supplies,Marker,Marker,5642.56,2,5,1138.22,3,20.17,UPI,Same Day
ORD00667,2024-06-01,2024-06-03,2024,June,Q2,CUST2397,Karan,Corporate,India,Bihar,Patna,East,Furniture,Bookcase,Bookcase,2438.86,6,10,728.53,2,29.87,Debit Card,First Class
ORD00668,2024-03-15,2024-03-19,2024,March,Q1,CUST7707,Arjun,Home Office,India,Madhya Pradesh,Indore,Central,Furniture,Bookcase,Bookcase,9752.97,4,5,1732.26,4,17.76,Credit Card,Standard Class
ORD00669,2023-11-19,2023-11-23,2023,November,Q4,CUST3693,Ritika,Consumer,India,Bihar,Patna,East,Furniture,Chair,Chair,2155.52,2,10,405.41,4,18.81,Debit Card,Standard Class
ORD00670,2024-03-05,2024-03-09,2024,March,Q1,CUST5987,Vikas,Corporate,India,Madhya Pradesh,Indore,Central,Office Supplies,Notebook,Notebook,907.54,9,10,-35.64,4,-3.93,Cash,First Class
